,,GPR37L_1,GPR37L_1,GPR37L_2,GPR37L_2,LGI2_A12,LGI2_A12,SLITRK5,SLITRK5,THSD7_1,THSD7_1,THSD7_2,THSD7_2
Time to Burst Peak (ms),C(Gene),0.24283410819257803,0.622636732860125,1.738848112924086,0.18859636011249842,0.38069821794659936,0.5378401009615242,3.245101935604579,0.07294689932956838,0.6080314529838079,0.43633162191782005,0.05711485990105626,0.8113283570754067
Time to Burst Peak (ms),C(Chemical_Type),2.3740618577901564,0.05301670169329627,2.8008696696399515,0.026716911271985257,2.4031059168791113,0.05062373628102062,1.0466108226079456,0.38390610956879867,3.4396372395076202,0.00939413170574837,4.073588327756319,0.0032835974935010977
Time to Burst Peak (ms),C(Gene):C(Chemical_Type),0.7358754756704224,0.568338270001708,1.7767215711983364,0.13433297574365255,0.4661705120244125,0.7605316773181278,1.9688830584492547,0.10008917042727063,0.6391386402806346,0.6350873662967427,0.5385780688596925,0.7075359338163825
Avg Network Burst CoV2,C(Gene),0.013667844130036409,0.9070337472070611,4.367279037300118,0.03773442958977634,1.5806026948207426,0.20994903678260265,1.5816664361018224,0.2097962317336006,4.269608054587443,0.039919805840414734,0.926319403454558,0.33683192703086884
Avg Network Burst CoV2,C(Chemical_Type),0.33800643902207017,0.8521642743978455,0.9555662410804651,0.43271604921688545,1.0459669803927782,0.3842356908788787,0.11320492959299586,0.9777913258400898,0.553541531696834,0.6966264094038555,0.5664712897079887,0.687226716038292
Avg Network Burst CoV2,C(Gene):C(Chemical_Type),0.2150804268115207,0.9298863344757505,0.35375157606966223,0.8412719404105617,0.3418541149023706,0.8495164071648119,0.12073709334636577,0.9749889584131158,0.3579019233038233,0.8383768137084959,0.031233124763839364,0.9981134286900725
Avg Network Burst Fano Factor,C(Gene),10.017974354866695,0.0017596823388713392,14.945999100494934,0.0001439935067315132,7.617819165682427,0.006245212156808179,3.838279545325206,0.05130312360762001,0.11050546885611644,0.7398721671234457,1.0201094811774212,0.31355439669355106
Avg Network Burst Fano Factor,C(Chemical_Type),0.3364381895778989,0.8532407893346878,1.0789246404917021,0.36764825787007455,1.4087142932496044,0.2318419795516571,0.8692102709196277,0.48310120553491087,0.7315438535377194,0.5712471167537354,1.0511754504394086,0.3815758299597123
Avg Network Burst Fano Factor,C(Gene):C(Chemical_Type),0.011472240829705369,0.9997385822336311,0.1309911739728438,0.9709575068314907,0.28465937967765204,0.8877533988459414,0.18976575364215814,0.9435857523695149,0.03213199488131143,0.998005696490769,0.21754505503181054,0.928500037568694
Resistance - Avg (kOhms),C(Gene),26.390774182335253,5.946152004612243e-07,18.3474154948602,2.705523788195422e-05,0.5211550963278132,0.4710826543424518,528.0680643169558,1.7004335376882542e-61,112.84495026320606,1.0486611134430952e-21,729.6393493660438,2.7276681734802043e-73
Resistance - Avg (kOhms),C(Chemical_Type),2.856236681219364e-27,1.0,1.7255670997726116e-27,1.0,1.935742840914004e-27,1.0,8.984388692295774e-28,1.0,1.2109032041557159e-27,1.0,1.2478378754685586e-27,1.0
Resistance - Avg (kOhms),C(Gene):C(Chemical_Type),9.165965196576885e-28,1.0,7.92080646009773e-28,1.0,5.778682189576218e-28,1.0,3.9049813433079586e-28,1.0,5.789780408386295e-28,1.0,5.082389231874115e-28,1.0
Resistance - Std (kOhms),C(Gene),18.467211789934105,2.552580887480263e-05,67.21264344341436,1.7107594680349494e-14,1.3563836831990077,0.24537176117575554,89.97726973368233,3.172762051761961e-18,1.751602173884252,0.1869894879183465,360.7326129293309,5.191148559967354e-49
Resistance - Std (kOhms),C(Chemical_Type),7.740264510013011e-29,1.0,3.057593012422674e-29,1.0,2.608032123126674e-29,1.0,6.943783809575724e-29,1.0,5.122393870578649e-29,1.0,7.778855596876252e-29,1.0
Resistance - Std (kOhms),C(Gene):C(Chemical_Type),3.000105003388505e-29,1.0,1.3061336853792128e-29,1.0,1.9446512393280088e-29,1.0,1.0656989115188181e-29,1.0,4.6957483211897006e-29,1.0,3.024423051025505e-29,1.0
Resistance - Median (kOhms),C(Gene),12.091553207805704,0.0006055131459204349,12.933912720872623,0.0003949087047728419,0.7757092612140665,0.37937601224081374,474.86905561991466,7.442165038730772e-58,106.57475166342584,8.92671303341677e-21,410.96854393854636,4.251629482628006e-53
Resistance - Median (kOhms),C(Chemical_Type),1.7495291232346757e-27,1.0,1.2068793638338493e-27,1.0,8.287958406032793e-28,1.0,1.5840073634484245e-27,1.0,1.189664981527619e-27,1.0,1.1661535596491618e-27,1.0
Resistance - Median (kOhms),C(Gene):C(Chemical_Type),5.315746253254918e-28,1.0,2.3259911966107374e-28,1.0,7.3382631220600195e-28,1.0,3.6000637912083364e-28,1.0,4.899050237763861e-28,1.0,4.46389338177954e-28,1.0
Resistance - MAD (kOhms),C(Gene),12.947323137611532,0.0003922405962627144,92.69005710324282,1.1893542776553046e-18,12.919199777859633,0.00039785720043683363,61.0441028141503,1.9788394552855301e-13,0.9167315231706701,0.33933996749684736,208.23297960691033,4.8167881218165295e-34
Resistance - MAD (kOhms),C(Chemical_Type),3.1013062869436304e-29,1.0,5.631639724860471e-29,1.0,3.426395217404629e-29,1.0,5.929754231652902e-29,1.0,5.163784495866601e-29,1.0,3.178085427416507e-29,1.0
Resistance - MAD (kOhms),C(Gene):C(Chemical_Type),1.5093071128741094e-29,1.0,6.92023298017027e-30,1.0,4.127058642816189e-30,1.0,5.010558787669411e-30,1.0,4.583351801895733e-29,1.0,7.246728429191611e-30,1.0
Number of Covered Electrodes,C(Gene),1.5866166856588858e-26,1.0,13.235294117647333,0.00033916515944600625,1.5866166856588858e-26,1.0,1.5909030058573064e-26,1.0,1.5909030058573064e-26,1.0,44.50464396284945,1.8705584728367537e-10
Number of Covered Electrodes,C(Chemical_Type),1.7967993268560125e-26,1.0,1.6778537062642696e-27,1.0,1.7967993268560125e-26,1.0,1.7961035467208576e-26,1.0,1.7961035467208576e-26,1.0,1.8502494701378934e-27,1.0
Number of Covered Electrodes,C(Gene):C(Chemical_Type),9.218917729310776e-27,1.0,8.270875781472239e-28,1.0,9.218917729310776e-27,1.0,9.218234045665429e-27,1.0,9.218234045665429e-27,1.0,7.4291675074526885e-28,1.0
Weighted Mean Resistance (kOhms),C(Gene),26.053771256770393,6.954268551331694e-07,5.51565364605774,0.019694828268006292,1.5673726502412932,0.21186063910229602,535.7807705280887,5.297261798585089e-62,116.15792800855728,3.437510713145489e-22,684.864025617695,6.691932972211796e-71
Weighted Mean Resistance (kOhms),C(Chemical_Type),2.336723219984199e-27,1.0,4.019049957404997e-27,1.0,1.636732448896837e-27,1.0,3.138791665192952e-27,1.0,1.7970158457621915e-27,1.0,2.407687309406304e-27,1.0
Weighted Mean Resistance (kOhms),C(Gene):C(Chemical_Type),1.138014244616779e-27,1.0,1.3643977329100004e-27,1.0,1.2519530753206349e-27,1.0,6.144857340315525e-28,1.0,5.5173048806083045e-28,1.0,6.007962154797553e-28,1.0
Number of LFPs,C(Gene),0.21870050656668727,0.6404746470417209,3.737488585304041,0.054431824996645624,0.577669239042316,0.4480057281661691,0.8549087364786628,0.35613643027122255,0.45705583845530307,0.49968238170243595,0.013797368576051346,0.9065963060806914
Number of LFPs,C(Chemical_Type),1.34751363835439,0.25314633967657224,1.147504398991661,0.3349675591349234,2.0859455468773715,0.08345840826088244,0.1623992816029597,0.957173067034734,1.7587074237981843,0.13805061026048515,1.1644605568735047,0.3272638671715885
Number of LFPs,C(Gene):C(Chemical_Type),0.17089501234525448,0.9531017010336633,0.16977338754959764,0.95364704210038,0.631105548163842,0.6407808804604509,0.2953600140681519,0.880803381788215,0.4674598090699064,0.759588786703205,0.29040818231407933,0.884032725563565
Number of LFPs Per Electrode - Avg,C(Gene),0.21870050656668727,0.6404746470417209,3.737488585304041,0.054431824996645624,0.577669239042316,0.4480057281661691,0.8549087364786628,0.35613643027122255,0.45705583845530307,0.49968238170243595,0.013797368576051346,0.9065963060806914
Number of LFPs Per Electrode - Avg,C(Chemical_Type),1.34751363835439,0.25314633967657224,1.147504398991661,0.3349675591349234,2.0859455468773715,0.08345840826088244,0.1623992816029597,0.957173067034734,1.7587074237981843,0.13805061026048515,1.1644605568735047,0.3272638671715885
Number of LFPs Per Electrode - Avg,C(Gene):C(Chemical_Type),0.17089501234525448,0.9531017010336633,0.16977338754959764,0.95364704210038,0.631105548163842,0.6407808804604509,0.2953600140681519,0.880803381788215,0.4674598090699064,0.759588786703205,0.29040818231407933,0.884032725563565
Number of LFPs Per Electrode - Std,C(Gene),16.273658745189714,7.462632321370717e-05,41.37260273874322,7.20759699091861e-10,8.293897376686902,0.004353356055319618,0.8224076693554587,0.36542627158885643,12.857373367130009,0.00041049406052590435,23.00429560913569,2.90543869592881e-06
Number of LFPs Per Electrode - Std,C(Chemical_Type),0.25962761378060295,0.9035681814725152,0.5063745251566618,0.7310917370463499,0.5616399376075807,0.6907357322725715,0.14584930889995376,0.9646955625133509,0.5635583881927371,0.689341869188252,0.9086956898852981,0.4595740131202105
Number of LFPs Per Electrode - Std,C(Gene):C(Chemical_Type),0.40692951375312697,0.8035674838302036,0.26795979391842717,0.8983772047584594,0.22820182049203946,0.9224060214478699,0.2806919953362763,0.8903027104987993,0.3129736943747363,0.8691447292212681,0.5091816141722781,0.7290358532206307
LFP Rate - Avg (Hz),C(Gene),0.21924677977509946,0.6400578558375811,3.7399300318304562,0.05435368014315153,0.5804456941375713,0.4469182023535938,0.8553517317957942,0.3560120732415595,0.45457481463765986,0.500847483904932,0.014107471888116908,0.9055573825176944
LFP Rate - Avg (Hz),C(Chemical_Type),1.3610085048111846,0.24830665819582012,1.1620933752612066,0.32833049615447346,2.1052042543829406,0.08098746819000877,0.16762636850190354,0.9546843512221462,1.7760323508519102,0.13447348276047183,1.177661677226499,0.32136798342924955
LFP Rate - Avg (Hz),C(Gene):C(Chemical_Type),0.17088422411875887,0.9531069575202596,0.17007500600596764,0.9535006244108097,0.6291752100484806,0.6421519769409332,0.2957718502376849,0.8805338078646776,0.4652257274951777,0.7612225211386292,0.28949571749193476,0.8846253464868165
LFP Rate - Std (Hz),C(Gene),16.282363053385602,7.430696661000176e-05,41.38261346188488,7.176387406363082e-10,8.29814941302705,0.004343534611783175,0.8230089857736002,0.365251362371135,12.86545050067777,0.00040882024428238344,23.017315283721473,2.887611809122155e-06
LFP Rate - Std (Hz),C(Chemical_Type),0.25262859447643454,0.9078681743363928,0.5129536304544963,0.7262737588629744,0.5649177715396869,0.6883545885749638,0.1461015317233191,0.9645851419474311,0.5691933804174539,0.6852515053791353,0.9179089807280717,0.4542023229516128
LFP Rate - Std (Hz),C(Gene):C(Chemical_Type),0.4053868265528751,0.8046770029002119,0.2712531170129607,0.8963047283037492,0.22916253742890896,0.9218488828989195,0.2811447646205932,0.8900125518461537,0.3144625541041038,0.8681476363068417,0.511675628276402,0.7272095168575301
LFP Amplitude - Avg (uV),C(Gene),0.014383703222006907,0.9046416488655121,0.16729491771207464,0.6829077802960118,0.23997196305886717,0.6246932874583047,1.5145526864717462,0.21970278962752093,7.6064525081642405,0.006283411678481391,6.442987829079161,0.011800310877485459
LFP Amplitude - Avg (uV),C(Chemical_Type),2.952537989503792,0.02088187902741844,1.426903855557084,0.22582256675435747,2.4970248871207463,0.043579119558162856,1.0606683530002836,0.3767651894096809,3.1339057373248878,0.01552798886597923,2.3804200382358935,0.05248368928944712
LFP Amplitude - Avg (uV),C(Gene):C(Chemical_Type),0.17623018048401337,0.9504758557763396,0.052589233759425306,0.9948030181638193,0.07002191248219747,0.9909994099784244,0.561466760848238,0.6908615861162405,0.10587093308736853,0.9803854293785534,0.04451362406259582,0.9962359218767671
LFP Amplitude - Std (uV),C(Gene),1.9633675554534369,0.16250147904366202,2.9444858395112474,0.08751765745764278,1.2599996731551497,0.26282156277534235,0.0019054744577116501,0.9652198808846479,0.0061785646333892925,0.9374160707364195,0.3030301906017204,0.5825232145091531
LFP Amplitude - Std (uV),C(Chemical_Type),1.287850477074549,0.2755393498940191,1.801057966829938,0.12945838615178418,1.2233959801247276,0.30162180882031325,1.309111752340538,0.2673705937243507,2.086778673519502,0.08335004682872037,1.3420200684922885,0.2551399585665523
LFP Amplitude - Std (uV),C(Gene):C(Chemical_Type),0.21654658266730958,0.9290627236434241,0.1901696010985519,0.9433753161970376,0.17899973498943567,0.9490923164973041,0.6720321005835284,0.6119954995243289,0.16701695544150263,0.9549771959145771,0.4114881372063528,0.8002845537723613
LFP Rectified Area - Avg (uVs),C(Gene),0.3243058566955927,0.5695871547636527,0.06130351245683889,0.8046683118809317,1.701426509017201,0.19340528241935964,5.260110668693241,0.02272257354679356,4.761464366928604,0.030116471207498986,2.503802484233059,0.11494588826898075
LFP Rectified Area - Avg (uVs),C(Chemical_Type),1.9225127526416854,0.10750664904883395,0.6012795855251274,0.6620849448801953,1.4625891347654216,0.2144150855340211,0.462663236401509,0.763095823064896,1.9532537209211693,0.10253357337270362,1.4262137586467687,0.2260483862287177
LFP Rectified Area - Avg (uVs),C(Gene):C(Chemical_Type),0.24846395118397813,0.9103995502287979,0.005502145009088096,0.9999393802195065,0.09509418237781736,0.9839466920346005,0.16097131558041458,0.9578437662764496,0.1624548867411718,0.95714686953268,0.07982541889085173,0.9884551181202926
LFP Rectified Area - Std (uVs),C(Gene),0.252612581793105,0.6157223495172419,1.0084816380591697,0.3163222033751807,0.372725359608828,0.5421252405592796,1.9308114830906253,0.16601331726931073,0.03349168811667445,0.8549534733791967,0.03847629169569575,0.8446630302179925
LFP Rectified Area - Std (uVs),C(Chemical_Type),0.5745180837773394,0.6813918286900629,0.648337081808386,0.6285930553136856,0.6268297574266513,0.6438194317464125,0.6305456734638947,0.6411784367730249,1.2275255749300191,0.29989010989064097,0.6062743310103765,0.658500382774067
LFP Rectified Area - Std (uVs),C(Gene):C(Chemical_Type),0.050872719848618,0.9951255111929325,0.04383451988603243,0.996346559243193,0.041583046491597206,0.9967022464814904,0.1901112672810901,0.9434057296757055,0.1716064445976373,0.952754582773826,0.09656800880175233,0.9834777097110338
LFP Low (0-1 Hz) Power - Avg (uV^2),C(Gene),0.5927121344655166,0.44216225164912426,1.0572593072128988,0.30492122168113084,6.1158559051064865,0.014121598591353765,6.446174628869407,0.011779751079085276,3.359184968553258,0.06812383888300166,0.43273597368206607,0.5113073309322241
LFP Low (0-1 Hz) Power - Avg (uV^2),C(Chemical_Type),1.5236674902892615,0.19608080177520026,0.36279798836542926,0.8349495858109849,1.2951161048685471,0.27272398988552554,0.3045315287045077,0.8747650343408083,1.3215066212753555,0.26270555265462747,0.8336453473118096,0.5049832884142782
LFP Low (0-1 Hz) Power - Avg (uV^2),C(Gene):C(Chemical_Type),0.44133389874555656,0.7786564753384321,0.020419247072244913,0.9991817943758873,0.3838205138190123,0.8201006638818079,0.22589699969110927,0.9237374843353573,0.23898315246523819,0.916083106654551,0.15642422168871034,0.9599527325744512
LFP Delta (1-4 Hz) Power - Avg (uV^2),C(Gene),0.5672261907231756,0.45213347765948075,3.1939095330697493,0.0752298360904576,0.05018073347052676,0.8229479395575595,0.18437411922509175,0.6680427863924361,7.143890878456678,0.008060640402252867,9.025007700429025,0.002957864648251745
LFP Delta (1-4 Hz) Power - Avg (uV^2),C(Chemical_Type),1.7618889970172336,0.13738714523757473,2.543454006857357,0.04045702754503525,2.719316332953083,0.030485036251890862,0.98520361281619,0.4163390685064684,1.278287448646795,0.27928296274737635,1.8246843481454822,0.12488420957324119
LFP Delta (1-4 Hz) Power - Avg (uV^2),C(Gene):C(Chemical_Type),0.2083378718781485,0.9336328643630134,0.5992482666313097,0.6635445649122513,0.4471406598115939,0.7744268240257705,0.40712346985475023,0.8034279350232036,0.03281477367056666,0.997921955474093,0.11347338031843576,0.9776938255284695
LFP Theta (4-8 Hz) Power - Avg (uV^2),C(Gene),0.31353212995872387,0.5760657045090176,6.316997057202555,0.012643627514239758,5.463943656226621,0.020271646818563454,0.1774300670695053,0.6739845333504206,2.231011213729739,0.1366358614160544,7.692174212524467,0.006001150370424593
LFP Theta (4-8 Hz) Power - Avg (uV^2),C(Chemical_Type),0.8678285382926726,0.48393922919478904,1.2281326573632154,0.2996362455360894,1.767886456101626,0.13614452069630295,1.2007920874530043,0.3112503041982207,0.4476217077652892,0.7740761788770352,1.5457110747005551,0.18981869021676995
LFP Theta (4-8 Hz) Power - Avg (uV^2),C(Gene):C(Chemical_Type),0.28633294666633746,0.8866734684049808,0.6014596876634721,0.6619555810052085,0.9830689820730095,0.4175028743950925,0.5595674128965489,0.6922422435423895,0.02387214436924786,0.998886885307327,0.5860983123701307,0.6730176126923078
LFP Alpha (8-14 Hz) Power - Avg (uV^2),C(Gene),1.915225549914168,0.1677254287733321,16.20037345159295,7.737093359511135e-05,7.805136324817547,0.005648975764158462,4.713317504608089,0.030953161821178916,0.014138336142955624,0.905454615943941,0.10640270062170179,0.744573983060353
LFP Alpha (8-14 Hz) Power - Avg (uV^2),C(Chemical_Type),0.640560126063955,0.6340819831776813,0.626785796720024,0.6438507004358213,1.0931883743698376,0.36064797244074237,1.4527889876805133,0.21749561030369502,0.7752115890615482,0.5423058418143993,0.577647975126991,0.6791256943385702
LFP Alpha (8-14 Hz) Power - Avg (uV^2),C(Gene):C(Chemical_Type),0.0492905188931741,0.9954142592360363,0.05517982380679565,0.994298264962801,0.4947325085262281,0.7396201226930883,0.7908208105542971,0.5321739843932464,0.09071986605561906,0.9853041611945837,0.39247571757664396,0.8139313847996673
LFP Beta (14-30 Hz) Power - Avg (uV^2),C(Gene),2.8839750323650315,0.09081730009578189,17.579526908666743,3.9328488739798456e-05,8.182459659091382,0.00461904689572427,21.535262664897814,5.835162251980621e-06,2.1314654027642317,0.14566727451302863,3.2540933735467474,0.07255370813548259
LFP Beta (14-30 Hz) Power - Avg (uV^2),C(Chemical_Type),1.387042222423824,0.23919859997577173,1.2018613230992594,0.3107891074089553,1.5785262822587125,0.18083159628613263,1.1489879914463463,0.3342876213772802,0.9825586064956734,0.41778149466364656,0.9652880842245976,0.42729206242724516
LFP Beta (14-30 Hz) Power - Avg (uV^2),C(Gene):C(Chemical_Type),0.35018122817694036,0.8437547725148857,0.5199950106715785,0.7211196308184787,0.5164511026638452,0.7237133249971839,0.4266207980991086,0.7893447474683115,0.16610405923464233,0.9554145542210388,0.2945961789088106,0.8813029619388845
LFP Gamma (30-50 Hz) Power - Avg (uV^2),C(Gene),1.18034094564079,0.27842390178749793,17.458405332577225,4.17259779418085e-05,3.56586224417515,0.06023768479569277,14.459949041849722,0.00018346291121487955,1.9412052340653454,0.16488274452462912,7.058347377751473,0.008442354489601856
LFP Gamma (30-50 Hz) Power - Avg (uV^2),C(Chemical_Type),0.7590720826575831,0.552901884278904,1.0025949979944992,0.40694837805052,1.402535636877326,0.23391871133144884,1.187975773280892,0.316823071104083,0.6017780824944378,0.6617269041892484,0.9819774109438031,0.41809894666201386
LFP Gamma (30-50 Hz) Power - Avg (uV^2),C(Gene):C(Chemical_Type),0.2229486104202567,0.9254300070285388,0.8422147677198024,0.49965181301818495,0.43039800304522247,0.7866051791143168,0.3619823965123097,0.8355213697521618,0.11716518685448721,0.9763350480330084,0.518738168211892,0.7220393890468867
LFP Total Power - Avg (uV^2),C(Gene),0.34926255558909464,0.5551111907198979,1.8597222038584327,0.17399005578797308,5.287788033245892,0.02237239782875557,5.275951144944433,0.022521464407167555,4.426729039435425,0.036466371042696524,0.9290143187446684,0.3361314754698601
LFP Total Power - Avg (uV^2),C(Chemical_Type),0.9854309918633367,0.4162152450227713,0.1178819034795772,0.9760674128178856,0.7417817134050722,0.5643852056018135,0.28978855990724856,0.8844352373101141,0.9148525115126773,0.455979375553347,0.5470065760916728,0.7013871777497168
LFP Total Power - Avg (uV^2),C(Gene):C(Chemical_Type),0.3095016157561906,0.8714632044930986,0.014238741662894827,0.9995988047222244,0.2153907552926952,0.9297122707190361,0.13753015676024366,0.9682613087926809,0.1906996978799006,0.94309867737243,0.10787714877162614,0.979689266040685
LFP Low (0-1 Hz) Relative Power - Avg,C(Gene),0.007283406548689025,0.9320630476713178,9.292929108684868,0.002569569216265609,0.19643167396948305,0.6580332381715006,3.635451355257687,0.05780750542907558,0.010255578575499196,0.9194244909961474,0.15187060668415106,0.6971147278578257
LFP Low (0-1 Hz) Relative Power - Avg,C(Chemical_Type),1.7921685038968955,0.1312195247714315,0.95059803888464,0.43550743489456756,1.8095171718261744,0.12780297271440078,1.3316205962334746,0.2589513937586655,2.0834542860351752,0.0837832369936443,2.1428753344112668,0.07635430720541067
LFP Low (0-1 Hz) Relative Power - Avg,C(Gene):C(Chemical_Type),0.06625720050062872,0.99190047896477,0.04420057467346642,0.9962871151566649,0.053265610240732945,0.9946733185748227,0.42288713891880253,0.792049437986847,0.07774298031277894,0.9890190857890057,0.09783982114997344,0.9830683550336408
LFP Delta (1-4 Hz) Relative Power - Avg,C(Gene),0.1564219791559895,0.6928388993508416,2.232287006707656,0.13652429128949856,0.4465429866399764,0.5046512661389493,5.570323652155788,0.01910354786436614,0.038031819116419105,0.8455514207777428,1.3779433627774287,0.2416658520007064
LFP Delta (1-4 Hz) Relative Power - Avg,C(Chemical_Type),4.855997372460078,0.0008889475702209054,4.793730044071495,0.0009865636854590489,5.4425515711968,0.0003329461622181722,2.579136950984384,0.038206148785326965,5.3272448058667266,0.00040386136921574634,6.537802571359192,5.330970976515668e-05
LFP Delta (1-4 Hz) Relative Power - Avg,C(Gene):C(Chemical_Type),0.02606125094975979,0.9986772925709562,0.03689801954470397,0.997387044967952,0.0562289692498242,0.9940877213447166,1.5123681325882536,0.19936244436099668,0.03319066135844155,0.9978751526916115,0.10256983626333371,0.9815085038524434
LFP Theta (4-8 Hz) Relative Power - Avg,C(Gene),0.27153185796658574,0.6028073708880259,9.721450478391768,0.0020535907430500842,0.27836977202394436,0.5982803165268149,2.5674947337957414,0.11045280665343207,0.12973413398059377,0.7190383950618165,0.9235681677357219,0.33754904507330685
LFP Theta (4-8 Hz) Relative Power - Avg,C(Chemical_Type),0.4250054446536762,0.7905153354890325,0.35752537962070696,0.838639865040275,0.5219861059302643,0.7196627690800101,0.7917853207529877,0.5315517310213909,0.45428231181971657,0.7692175831540277,0.493129645029775,0.7407943780339061
LFP Theta (4-8 Hz) Relative Power - Avg,C(Gene):C(Chemical_Type),0.015913818594233707,0.999499991622974,0.05937691069432155,0.9934349961970278,0.08761233930248352,0.9862367559538703,0.06628751062873803,0.9918933960909929,0.1425681056170317,0.966119736768094,0.28282400194727364,0.8889346539269594
LFP Alpha (8-14 Hz) Relative Power - Avg,C(Gene),1.347069568235417,0.2469943175331919,16.12968088972008,8.011546259148957e-05,0.36527365366345377,0.5461875860991982,0.7929615596080497,0.37413663523556406,0.01580082876903523,0.9000781420733077,7.835927444189702,0.005556715161767175
LFP Alpha (8-14 Hz) Relative Power - Avg,C(Chemical_Type),1.1120878763867468,0.35153761633708286,0.7036868269980047,0.5901442858299919,1.5792219507063,0.1806453278816085,2.0254249085890366,0.09169849810887058,0.9908113576653389,0.41329336415802087,0.9813001137472791,0.41846911859423264
LFP Alpha (8-14 Hz) Relative Power - Avg,C(Gene):C(Chemical_Type),0.05062334113354341,0.9951715657526035,0.18397478106059373,0.9465727347839867,0.04059497382952086,0.9968529196247012,0.2675827349534629,0.8986137501730336,0.13180394532781847,0.9706275989953123,0.05537686317657968,0.9942589912102633
LFP Beta (14-30 Hz) Relative Power - Avg,C(Gene),0.19517926946923836,0.6590555550624095,15.16759804275801,0.00012897509519288507,0.8505175975660431,0.35737234601585277,1.3783555541567325,0.24159567041689436,0.5492485929815613,0.459380869916195,11.669110595641781,0.0007511870122719495
LFP Beta (14-30 Hz) Relative Power - Avg,C(Chemical_Type),1.690598844294537,0.15298557127482437,1.167611386784831,0.32584857562628644,2.1061999748418927,0.08086162815548374,2.133952689562243,0.07742828253312112,1.6194932218993405,0.1701557189867428,1.199103476981143,0.3119798241686804
LFP Beta (14-30 Hz) Relative Power - Avg,C(Gene):C(Chemical_Type),0.10392411798975178,0.9810511542250933,0.38468682065899396,0.819484528155224,0.11931160014410477,0.9755298362641208,0.06155692256324222,0.9929646851598641,0.013606566456991348,0.9996333251095099,0.12760298617775348,0.9723165704225712
LFP Gamma (30-50 Hz) Relative Power - Avg,C(Gene),0.17850221733594793,0.6730582845474442,12.808837495263774,0.0004206999248445889,0.6527495007150923,0.4199661849346731,0.4660604107026648,0.49549218843614873,0.1675003733439643,0.6827237934782611,10.208416119020418,0.0015939302040035334
LFP Gamma (30-50 Hz) Relative Power - Avg,C(Chemical_Type),1.531282975445471,0.1938966195853053,1.2870846781005088,0.27583753987576276,2.038386686777679,0.08987120953079225,1.6438147003350472,0.1640932549697131,1.356277765059668,0.24999396500266638,0.9786179464393556,0.4199374556629317
LFP Gamma (30-50 Hz) Relative Power - Avg,C(Gene):C(Chemical_Type),0.1300048411475634,0.971355849913198,0.5348372835293607,0.7102676393318217,0.19838231717110758,0.9390370689124827,0.05233070078336635,0.9948522024693547,0.05042742429849821,0.9952076046951602,0.12950527681616436,0.9715567596767318
